code_amc,area_km2,densidade_sintetica,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
10219,1868.4248242674964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,491.91394118905737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,1466.4896093150223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,530.1256905827105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035,56.96364040245035
10223,2232.778854355839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,9227.99688665936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,439.5581000970122,30.472736731889402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802,25.14574571849802
10226,822.0330026668984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,1277.0681817596596,277.9741067042634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,5.100398677713018,55.641571578389524,55.641571578389524,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722,56.63035913817722
10228,771.8655688924975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,632.2119857110758,49.728352776559134,0,0,0,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,34.748567571403434,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982,44.56037458989982
10230,3370.5341942033892,37.227454142729485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,1238.5606578044103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,1568.5099153259534,89.31740572655842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866,19.384630250281866
10233,284.164793209931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,1698.1394778664453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,3184.6015770215117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,1702.6844634668034,114.76166583616534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,613.4199456569232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,2456.5782743729383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10239,1779.375865956642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,1494.0662621566464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1834663171780897,3.1834663171780897,3.1834663171780897,3.1834663171780897,3.1834663171780897,3.1834663171780897,3.1834663171780897,3.1834663171780897,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893,24.95741180418893
10241,110.04892769318654,82.77716366103922,0,0,0,0,0,22.137630389263403,22.137630389263403,95.42367738853828,95.42367738853828,95.42367738853828,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902,118.66285133231902
10242,283.58461148481297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12064245088914,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516,39.217676309796516
10243,253.57362337651912,85.71028109998602,0,0,0,0,0,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,24.681797852085484,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606,89.11442215774606
10244,399.3304147134917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,2493.9566204899147,156.14839930680424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871,9.910332296012871
10246,853.2203087226335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,469.57375978867935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,949.9477442065463,156.44033540600165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,1323.3413207976396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,541.9433745231911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,3525.0066416147847,83.92179819875669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10252,155.1066620910968,0,0,0,0,0,0,0,0,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663,4.638821307439663
10253,2536.241597359093,52.01241463737001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,658.3626557554938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,1173.397283838334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,2625.704585725661,93.83416941907394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,606.3275410866876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,1578.5639607277296,39.23670079853079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,159.04893795986317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,896.207079685917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261,1716.4906445131494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,11781.585444824172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,616.1845729486589,4.578523978838064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10264,440.26580294878636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,976.7625085632943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,21.169072274331487,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265,32.712748305745265
10266,926.5948074120938,41.764474622358506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,883.8327190149283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,289.8615347187431,0,0,0,0,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948,27.886072101716948
10269,984.9099978342919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,2612.979839183291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,163.87485695323318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,1609.0194434487807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,1341.4389170088352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,4693.992078723639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,181.34406991376315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
